"","simul_idx","up_dw","low_dw","up_t_test","low_t_test","up_catoni","low_catoni","up_cheby","low_cheby"
"108",108,3.76311335810199,1.77312004479441,3.31560055386865,1.84848005052305,3.24415061244713,2.11514044953526,3.2891470833824,1.8749335210093
"109",109,3.94922555121987,1.9847327243133,3.3298203716994,2.57791196928245,3.52657516493685,2.39756500202498,3.66097295167747,2.24675938930438
"110",110,3.92683516274532,1.97781154914692,3.31255362641718,2.57786102581628,3.51687068246828,2.38786051955641,3.65231410730328,2.23810054493018
"111",111,4.3873168049482,2.37645536291335,3.98398041597178,2.92871132603212,3.99543744103476,2.8664272781229,4.1634526521885,2.74923908981541
"112",112,3.98150921912283,1.96928212434946,3.68942411060798,2.46304213199863,3.62493300091732,2.49592283800545,3.78333990248985,2.36912634011676
"113",113,3.9796016286357,2.11023087356304,5.4499064787093,2.26695521232698,3.87344293398388,2.74443277107201,4.56553762670469,3.15132406433159
"114",114,3.63464477937365,1.5936901993356,2.95516609150003,2.22720889256461,3.15757164903865,2.02856148612678,3.29829427321887,1.88408071084577
"115",115,3.93133196929655,1.97806762120037,3.537076016595,1.95824666107945,3.39385755262861,2.26484738971674,3.45476812002378,2.04055455765068
"116",116,3.58103967365246,1.67200704272583,2.99371301285133,2.27161420388909,3.20283219332826,2.07382203041639,3.33977038955676,1.92555682718366
"117",117,4.03295883004868,1.99194874221273,3.4269855722988,2.59905153512419,3.57571194444898,2.44670178153711,3.72012533489804,2.30591177252494
"118",118,3.76328678873703,1.83169329959341,3.10378327565469,2.06502869642307,3.2092817354691,2.08027157255723,3.29151276722542,1.87729920485233
"119",119,3.9381061338092,1.94861053533071,3.51311525757448,2.36330643544411,3.51121688887212,2.38220672596025,3.64531762769584,2.23110406532274
"120",120,3.91682981937101,1.89999070787927,3.22562347516018,2.49209180520503,3.42858022488948,2.29957006197761,3.56596442136915,2.15175085899605
"121",121,3.86118484746399,1.88460570487272,3.23839825691615,2.55103732462582,3.46029284491317,2.3312826820013,3.60182457195753,2.18761100958444
"122",122,3.97356925886131,2.05446177688879,3.3777120356996,2.62873707903135,3.5770570096135,2.44804684670163,3.71033133855202,2.29611777617893
"123",123,4.18216855721049,2.17156011703218,3.62805889475504,2.25719777746741,3.61460249955694,2.48559233664507,3.64973511729778,2.23552155492468
"124",124,3.91889494734246,1.9185276770819,3.92195758090449,2.52905531866444,3.6631983254983,2.53418816258643,3.93261323097101,2.51839966859792
"125",125,4.00634213169604,1.97167322493202,3.63599862683807,2.50600454599681,3.59427052053503,2.46526035762316,3.77810836760399,2.36389480523089
"126",126,3.79059338471565,1.77816635010937,3.13276952622737,2.21421376115896,3.2633672524175,2.13435708950563,3.38059842487971,1.96638486250662
"127",127,3.79227072492322,1.89635749703362,3.21441881298843,2.46129988088226,3.3909300248845,2.26191986197263,3.54496612812189,2.1307525657488
"128",128,4.00180569896088,1.96631802886669,3.48308893289459,2.59752398588188,3.58943279899456,2.46042263608269,3.74741324057478,2.33319967820169
"129",129,3.99946147137258,1.98523508731421,3.27375841942087,2.38264411561348,3.42258347656466,2.29357331365279,3.53530804870373,2.12109448633063
"130",130,3.74336487237093,1.70486249362637,3.09316021236171,2.34572961614893,3.28537009950457,2.15635993659271,3.42655169544187,2.01233813306877
"131",131,3.7784812502855,1.82734019298953,3.25952574004545,2.46838140492519,3.40988061021564,2.28087044730377,3.57106035367187,2.15684679129877
"132",132,3.73093477728358,1.72317645410628,3.06519566101587,2.26017766952822,3.23812799736449,2.10911783445262,3.36979344645859,1.9555798840855
